serialNumber,timestamp,unitPeriodUsage,typeid
F3FFD2E4,1492983900000,69,65
F3FFD2E4,1492984800000,66,65
F3FFD2E4,1492985700000,59,65
F3FFD2E4,1492986600000,33,65
F3FFD2E4,1492987500000,1,65
F3FFD2E4,1492988400000,1,65
F3FFD2E4,1492989300000,0,65
F3FFD2E4,1492990200000,27,65
F3FFD2E4,1492991100000,140,65
F3FFD2E4,1492992000000,59,65
F3FFD2E4,1492992900000,51,65
F3FFD2E4,1492993800000,46,65
F3FFD2E4,1492994700000,93,65
F3FFD2E4,1492995600000,41,65
F3FFD2E4,1492996500000,1,65
F3FFD2E4,1492997400000,0,65
F3FFD2E4,1492998300000,1,65
F3FFD2E4,1492999200000,0,65
F3FFD2E4,1493000100000,1,65
F3FFD2E4,1493001000000,0,65
F3FFD2E4,1493001900000,1,65
F3FFD2E4,1493002800000,2,65
F3FFD2E4,1493003700000,1,65
